20110814 10.4 11 10 10 17.35 183.05 10.55
20110815 11 11.9 10 11.9 27.99 296.83 10.6
20110816 11.2 11.47 10.82 11.1 9.19 102.32 11.14
20110817 10.83 11 10 10.5 41.29 436.26 10.56
20110818 10.3 10.88 10.3 10.49 12.42 131.55 10.59
20110819 10.5 11.4 10.5 11.3 44.16 484.07 10.96
20110820 10.72 11.43 10.71 11.29 25.27 277.25 10.97
20110821 11.1 12 10.88 11.01 66.85 772.08 11.55
20110822 11.1 11.25 10.71 10.9 59.18 651.11 11
20110823 10.9 11.1 10.5 10.75 17.59 189.73 10.79
20110824 10.61 10.98 10.5 10.7 36.72 396.09 10.79
20110825 10.7 10.7 9.51 9.65 62.03 634.05 10.22
20110826 9.55 9.55 8 8 22.19 193.27 8.71
20110827 8 9 8 8.8 11.25 96.63 8.59
20110828 8.5 8.8 8.5 8.6 4.57 39.23 8.58
20110829 8.6 9 8.6 8.7 34.01 298.67 8.78
20110830 8.7 9 8.5 8.8 37.06 322.23 8.7
20110831 8.5 8.8 8.11 8.11 34.84 300.28 8.62
20110901 8.16 8.37 8.01 8.111 9.15 74.4 8.13
20110902 8.111 8.5 8.012 8.5 21.74 179.57 8.26
20110903 8.5 8.75 8.4 8.561 30.24 261.36 8.64
20110904 8.501 8.7 8.21 8.215 46.11 384.32 8.34
20110905 8.21 8.21 7.55 7.65 48.09 379.7 7.9
20110906 7.6 7.6 6.52 6.8 62.51 444.07 7.1
20110907 6.6 7.12 6.52 7.1 45.3 314.33 6.94
20110908 6.81 7 6.17 6.5 58.11 385.14 6.63
20110909 6.5 6.7 4.51 5.5 106.94 580.02 5.42
20110910 5.4 5.5 4.7 4.7 154.86 789.05 5.1
20110911 4.75 6.66 4.52 6.001 1358.12 7127.32 5.25
20110912 5.92 6.04 5.5 5.5 318.57 1898.62 5.96
20110913 5.7 6 5.2 5.6 2330.3 12301.77 5.28
20110914 5.7 5.75 4.5 5.4 1530.77 7856.75 5.13
20110915 5.5 5.5 4.471 4.7 2387.31 10888.19 4.56
20110916 4.7 5.2 4.228 4.5 647.46 2942.96 4.55
20110917 4.5 4.78 4.352 4.5 2792.42 12572.89 4.5
20110918 4.5 5.44 4.4 4.8 2541.14 11513.81 4.53
20110919 4.78 5.9 4.5 5.48 3058.29 14335.12 4.69
20110920 5.5 6.5 5.31 5.8 3417.02 20035.47 5.86
20110921 5.65 5.928 5 5.499 3801.25 20458.82 5.38
20110922 5.499 5.6 4.92 5.34 3516.23 17728.44 5.04
20110923 5.2 5.5 5 5.3 2184.44 11320.96 5.18
20110924 5.3 5.35 5 5.248 2222.55 11294.82 5.08
20110925 5.15 5.25 4.61 5.1 2719.77 13627.36 5.01
20110926 5.194 5.2 4.4 4.6 2712.81 12665.44 4.67
20110927 4.7 5.248 4.48 4.61 7570.52 34636.52 4.58
20110928 4.61 5.02 4.46 4.52 4327.12 19581.33 4.53
20110929 4.52 4.56 4.461 4.56 2783.78 12560.56 4.51
20110930 4.56 5.1 4.56 5.1 1434.53 6729.58 4.69
20111001 5.05 5.1 4.802 5 506.59 2532.97 5
20111002 5 5 4.9 4.95 525.29 2605.36 4.96
20111003 4.95 5 4.62 4.89 2249.64 10684.9 4.75
20111004 4.85 4.989 4.6 4.75 4071.8 19092.7 4.69
20111005 4.74 4.75 4.51 4.7 2869.86 13305.33 4.64
20111006 4.7 4.71 4.45 4.67 2664.68 12045.88 4.52
20111007 4.55 4.68 4.1 4.15 1229.8 5434.21 4.42
20111008 4.22 4.3 3.8 4.15 570.3 2306.26 4.04
20111009 4.2 4.227 3.904 4.1 238.53 982.95 4.12
20111010 4.01 4.189 3.915 4.1 589.64 2430.35 4.12
20111011 4.1 4.173 3.916 3.916 655.27 2635.02 4.02
20111012 3.916 3.97 3.8 3.969 619.05 2410.33 3.89
20111013 3.9 4.15 3.9 3.901 853.83 3460.35 4.05
20111014 3.9 4.09 3.701 3.811 1292.65 5002.52 3.87
20111015 4.05 4.08 3.788 3.841 803.24 3158.97 3.93
20111016 3.841 3.938 3.333 3.59 1311.22 4787.4 3.65
20111017 3.587 3.725 2.21 2.4 1239.45 3312.82 2.67
20111018 2.43 2.82 2.41 2.589 506.56 1304.14 2.57
20111019 2.587 2.587 2.002 2.2 615.01 1443.86 2.35
20111020 2.2 2.346 2.003 2.329 450.43 995.41 2.21
20111021 2.34 2.65 2.325 2.5 838.5 2104.56 2.51
20111022 2.5 3.465 2.5 3.055 1196.26 3436.29 2.87
20111023 3.055 3.326 2.92 3 720.27 2231.77 3.1
20111024 3 3.1 2.55 2.55 506.87 1424.3 2.81
20111025 2.5 2.95 2.5 2.7 884.02 2381.17 2.69
20111026 2.8 2.85 2.62 2.745 657.8 1791.09 2.72
20111027 2.74 2.997 2.691 2.9 753.46 2114.92 2.81
20111028 2.89 3.19 2.79 3.011 927.21 2787 3.01
20111029 3.12 3.65 3.012 3.556 902.32 3149.52 3.49
20111030 3.65 3.666 3.11 3.27 1017.68 3476.93 3.42
20111031 3.15 3.44 3.09 3.225 493.49 1559.75 3.16
20111101 3.225 3.45 3.082 3.082 734.47 2317.74 3.16
20111102 3.15 3.392 3.15 3.228 416.75 1347.33 3.23
20111103 3.199 3.39 3.16 3.2 401.53 1303.15 3.25
