20130722 83.000000 84.900000 83.800000 84.400000 1778.816 BTC
20130723 84.000000 87.300000 84.500000 85.980000 3695.103 BTC
20130724 85.786000 87.564000 85.980000 86.869000 2584.334 BTC
20130725 86.118000 88.990000 86.860000 88.890000 3686.318 BTC
20130726 88.220000 89.998000 88.910000 89.496000 3632.222 BTC
20130727 86.403000 89.590000 89.400000 87.600000 2331.831 BTC
20130728 87.500000 90.900000 87.900000 89.500000 3513.132 BTC
20130729 88.600000 92.589000 89.500000 91.200000 4419.124 BTC
20130730 90.761000 95.000000 91.000000 95.000000 4359.158 BTC
20130731 94.010000 99.90000 95.000000 97.000000 7524.604 BTC
20130801 93.500000 97.234000 96.984000 94.750000 3109.729 BTC
20130802 93.211000 96.999000 94.990000 96.000000 4281.646 BTC
20130803 94.030000 96.269000 96.000000 94.743000 1726.164 BTC
20130804 93.500000 95.120000 94.743000 94.359000 1758.420 BTC
20130805 94.043000 96.800000 94.460000 96.460000 2960.023 BTC
20130806 95.900000 98.000000 96.464000 97.320000 2817.530 BTC
20130807 96.010000 98.200000 97.320000 97.460000 2784.630 BTC
20130808 92.420000 97.493000 97.480000 94.383000 6098.342 BTC
20130809 93.160000 95.500000 94.536000 93.821000 1830.478 BTC
20130810 92.000000 94.732000 93.821000 92.941000 2326.956 BTC
20130811 92.500000 95.590000 92.941000 93.135000 2538.262 BTC
20130812 92.392000 94.900000 93.135000 94.843000 2775.709 BTC
20130813 93.700000 95.010000 94.895000 94.980000 2382.237 BTC
20130814 94.500000 98.270000 94.980000 97.605000 5043.952 BTC
20130815 95.941000 98.100000 97.603000 96.298000 2547.068 BTC
20130816 95.000000 96.900000 96.298000 96.788000 1938.086 BTC
20130817 96.003000 97.200000 96.630000 96.961000 1279.676 BTC
20130818 96.500000 97.288000 96.997000 96.852000 1290.940 BTC
20130819 96.720000 100.62400 96.891000 99.100000 4699.541 BTC
20130820 99.000000 103.10100 99.100000 103.10100 2431.288 BTC
20130821 101.13000 109.00000 103.10000 107.12000 5668.106 BTC
20130822 106.00300 109.00000 107.67000 106.91300 3416.100 BTC
20130823 102.13800 107.30000 106.97900 105.25000 3521.027 BTC
20130824 104.10000 107.00000 105.24000 106.35800 1949.824 BTC
20130825 106.05400 110.35000 106.32000 109.30000 3373.489 BTC
20130826 106.20600 110.00000 109.30000 108.39000 2991.507 BTC
20130827 108.28900 116.50000 108.39000 115.36000 5997.454 BTC
20130828 114.01300 116.29900 115.36000 115.20000 3061.466 BTC
20130829 114.79600 116.08000 115.59800 115.97200 1712.806 BTC
20130830 115.51200 121.95000 115.97200 120.72200 5041.483 BTC
20130831 120.00000 126.55500 121.23200 122.90000 5162.412 BTC
20130901 119.00000 126.40200 122.90000 126.40200 2702.101 BTC
20130902 123.05000 126.56600 126.40200 124.77400 3418.256 BTC
20130903 123.50000 125.96000 124.72700 124.99900 2179.547 BTC
20130904 112.10000 124.99900 124.99900 116.49400 8216.855 BTC
20130905 111.61100 119.48700 116.92300 118.04000 4454.862 BTC
20130906 113.00000 119.28900 117.88900 113.00000 4223.288 BTC
20130907 112.12500 119.00000 113.01500 117.03100 3037.873 BTC
20130908 114.40000 118.34500 117.78600 115.44000 2121.487 BTC
20130909 114.50000 121.99900 115.76300 119.92400 4315.984 BTC
20130910 119.31200 121.90900 119.92300 119.99800 2050.976 BTC
20130911 117.00000 124.90000 119.46500 124.00000 6522.901 BTC
20130912 122.56000 124.89800 123.94900 123.39000 3568.335 BTC
20130913 122.00000 125.00000 122.60000 124.75000 2758.892 BTC
20130914 122.51100 125.00000 124.75000 123.14400 3120.841 BTC
20130915 121.00000 124.03000 123.78600 123.60000 2926.253 BTC
20130916 122.40000 125.00000 123.60000 123.99900 3993.128 BTC
20130917 123.15100 125.00000 124.00000 124.50200 3294.777 BTC
20130918 124.42300 126.01000 124.98000 125.09200 3383.462 BTC
20130919 120.00000 125.00000 125.00000 120.75300 4778.465 BTC
20130920 119.50200 123.99900 120.89900 121.11600 4271.193 BTC
20130921 120.80000 122.49500 121.11600 121.10000 1925.170 BTC
20130922 120.50000 122.18900 121.37000 121.69800 1502.087 BTC
20130923 120.00900 122.20000 121.68500 120.88600 2571.713 BTC
20130924 119.50200 121.79400 120.88600 121.73400 3351.598 BTC
20130925 121.00000 123.80000 121.72600 122.55400 3257.803 BTC
20130926 121.01400 123.18900 122.55400 122.74900 2236.259 BTC
20130927 121.59000 123.49900 121.99000 122.73900 2487.793 BTC
20130928 122.06000 123.70000 122.80500 123.60000 1708.734 BTC
20130929 122.90000 124.79000 123.60000 123.05100 2683.695 BTC
20130930 121.20000 123.98000 123.10100 122.99900 2923.574 BTC
20131001 122.71700 124.68800 123.00000 123.74700 3832.021 BTC
20131002 75.200000 124.49200 123.74700 101.14000 16489.85 BTC
20131003 100.00000 116.50000 101.90700 115.20000 7534.416 BTC
20131004 115.22400 120.80000 115.23000 118.83300 4442.154 BTC
20131005 118.22100 120.00000 119.30000 119.32100 1947.471 BTC
20131006 118.22100 119.90000 119.12400 119.61100 1207.696 BTC
20131007 119.01000 123.87900 119.61000 121.20000 3270.412 BTC
20131008 120.58000 122.68700 121.25000 121.98900 3292.324 BTC
20131009 121.41300 123.99900 121.99000 123.86500 3909.621 BTC
20131010 123.00000 125.00000 123.36500 123.64100 5079.116 BTC
20131011 123.16000 125.00000 123.64100 124.19300 3436.900 BTC
20131012 123.71000 124.99000 123.71300 124.58400 1389.898 BTC
