20130515 11187257.460000 -0.382955 2.537535 419.058819
20130514 11187257.460000 -0.385351 2.455133 408.663611
20130513 11187257.460000 -0.379760 2.647393 432.917918
20130512 11187257.460000 -0.382445 2.555067 421.270640
20130511 10076292.880000 -0.370916 2.951583 471.292612
20130510 10076292.880000 -0.368972 3.018413 479.723516
20130509 10076292.880000 -0.373595 2.859415 459.665330
20130508 10076292.880000 -0.373217 2.872425 461.306491
20130507 10076292.880000 -0.376613 2.755638 446.573404
20130506 10076292.880000 -0.374113 2.841605 457.418453
20130505 10076292.880000 -0.370595 2.962613 472.684120
20130504 10076292.880000 -0.373500 2.862692 460.078690
20130503 10076292.880000 -0.387461 2.382552 399.507141
20130502 10076292.880000 -0.379773 2.646953 432.862420
20130501 10076292.880000 -0.370217 2.975590 474.321148
20130430 10076292.880000 -0.348666 3.716787 567.826061
20130429 8974296.010000 -0.327483 4.445285 659.728856
20130428 8974296.010000 -0.337604 4.097221 615.819264
20130427 8974296.010000 -0.344429 3.862482 586.206079
20130426 8974296.010000 -0.335003 4.186667 627.103176
20130425 8974296.010000 -0.329909 4.361874 649.206283
20130424 8974296.010000 -0.316680 4.816829 706.600627
20130423 8974296.010000 -0.328039 4.426165 657.316774
20130422 8974296.010000 -0.345065 3.840623 583.448389
20130421 8974296.010000 -0.353750 3.541933 545.767540
20130420 8974296.010000 -0.345896 3.812048 579.843568
20130419 8974296.010000 -0.354513 3.515706 542.458974
20130418 8974296.010000 -0.364543 3.170756 498.942136
20130417 8974296.010000 -0.381425 2.590132 425.694153
20130416 7672999.920000 -0.395323 2.112170 365.397393
20130415 7672999.920000 -0.377943 2.709906 440.804180
20130414 7672999.920000 -0.368511 3.034286 481.725938
20130413 7672999.920000 -0.364794 3.162096 497.849658
20130412 7672999.920000 -0.335064 4.184572 626.838989
20130411 7672999.920000 -0.325278 4.521138 669.297977
20130410 7672999.920000 -0.275603 6.229525 884.817651
20130409 7672999.920000 -0.195083 8.998732 1234.163755
20130408 7672999.920000 -0.247731 7.188097 1005.745148
20130407 7672999.920000 -0.278946 6.114540 870.311833
20130406 7672999.920000 -0.303313 5.276540 764.594865
20130405 7672999.920000 -0.303694 5.263437 762.941866
20130404 6695826.280000 -0.292449 5.650178 811.730702
20130403 6695826.280000 -0.288360 5.790780 829.468289
20130402 6695826.280000 -0.312521 4.959854 724.643711
20130401 6695826.280000 -0.332367 4.277342 638.542208
20130331 6695826.280000 -0.347939 3.741780 570.979072
20130330 6695826.280000 -0.349131 3.700772 565.805714
20130329 6695826.280000 -0.351530 3.618264 555.396979
20130328 6695826.280000 -0.357663 3.407359 528.790506
20130327 6695826.280000 -0.353773 3.541127 545.665908
20130326 6695826.280000 -0.368565 3.032417 481.490109
20130325 6695826.280000 -0.375521 2.793196 451.311470
20130324 6695826.280000 -0.378502 2.690673 438.377768
20130323 4847647.150000 -0.353825 3.539351 545.441839
20130322 4847647.150000 -0.343011 3.911248 592.358062
20130321 4847647.150000 -0.341080 3.977669 600.737378
20130320 4847647.150000 -0.353553 3.548711 546.622611
20130319 4847647.150000 -0.364041 3.188023 501.120423
20130318 4847647.150000 -0.378825 2.679574 436.977597
20130317 4847647.150000 -0.387060 2.396352 401.248086
20130316 4847647.150000 -0.387844 2.369391 397.846900
20130315 4847647.150000 -0.387942 2.366007 397.419934
20130314 4847647.150000 -0.387512 2.380815 399.288072
20130313 4367876.000000 -0.377896 2.711520 441.007742
20130312 4367876.000000 -0.383619 2.514683 416.176045
20130311 4367876.000000 -0.374675 2.822282 454.980764
20130310 4367876.000000 -0.379898 2.642665 432.321444
20130309 4367876.000000 -0.378048 2.706280 440.346653
20130308 4367876.000000 -0.383858 2.506455 415.137960
20130307 4367876.000000 -0.388602 2.343302 394.555659
20130306 4367876.000000 -0.390735 2.269967 385.304103
20130305 4367876.000000 -0.392237 2.218319 378.788577
20130304 4367876.000000 -0.401328 1.905635 339.342313
20130303 4367876.000000 -0.404923 1.781998 323.744989
20130302 4367876.000000 -0.405467 1.763289 321.384727
20130301 4367876.000000 -0.404923 1.781999 323.745083
20130228 3651011.630000 -0.393098 2.188687 375.050298
20130227 3651011.630000 -0.399552 1.966747 347.051717
20130226 3651011.630000 -0.399034 1.984546 349.297206
20130225 3651011.630000 -0.400856 1.921871 341.390442
20130224 3651011.630000 -0.402184 1.876208 335.629882
20130223 3651011.630000 -0.402418 1.868149 334.613313
20130222 3651011.630000 -0.401259 1.908028 339.644202
20130221 3651011.630000 -0.402555 1.863466 334.022460
20130220 3651011.630000 -0.402822 1.854273 332.862780
20130219 3651011.630000 -0.403414 1.833911 330.294022
20130218 3651011.630000 -0.409838 1.612975 302.422061
20130217 3275464.580000 -0.402187 1.876120 335.618892
