20121006 0.0534000 0.0560000 0.0544000 0.0537000 7476.751
20121007 0.0537050 0.0566000 0.0537050 0.0561980 7560.244
20121008 0.0546150 0.0619990 0.0553010 0.0597120 74724.40
20121009 0.0598980 0.1000000 0.0598980 0.0751070 78370.01
20121010 0.0720000 0.0814000 0.0751070 0.0784000 41387.89
20121011 0.0770020 0.0887530 0.0781000 0.0887530 24542.56
20121012 0.0780500 0.1019170 0.0890000 0.0887000 182608.0
20121013 0.0735000 0.0899000 0.0887000 0.0798000 152701.2
20121014 0.0767010 0.0950000 0.0799000 0.0895980 104647.7
20121015 0.0793100 0.0949950 0.0895980 0.0899900 50437.93
20121016 0.0855000 0.0922000 0.0900000 0.0884110 57513.53
20121017 0.0884000 0.0908700 0.0900000 0.0889060 17282.49
20121018 0.0855000 0.0899000 0.0886000 0.0876000 35135.67
20121019 0.0553000 0.0865220 0.0862420 0.0756750 120848.7
20121020 0.0718860 0.0877000 0.0756750 0.0830000 76897.05
20121021 0.0750000 0.0867790 0.0822010 0.0830000 19345.50
20121022 0.0810010 0.0849000 0.0814090 0.0832000 15120.69
20121023 0.0800200 0.0859980 0.0832000 0.0859940 43370.64
20121024 0.0839000 0.0860000 0.0859770 0.0839180 15882.52
20121025 0.0700010 0.0849000 0.0848000 0.0736300 42160.99
20121026 0.0100000 0.1600000 0.0752500 0.0733830 521719.6
20121027 0.0724010 0.0810000 0.0752000 0.0760000 31656.47
20121028 0.0750000 0.0791990 0.0772490 0.0772460 25039.26
20121029 0.0752000 0.0776000 0.0752000 0.0776000 16143.83
20121030 0.0765000 0.0789980 0.0765000 0.0788760 8600.397
20121031 0.0771000 0.0798000 0.0788770 0.0791100 45051.29
20121101 0.0778000 0.0809880 0.0791100 0.0790010 78875.62
20121102 0.0770000 0.0790010 0.0785000 0.0770000 35731.70
20121103 0.0756000 0.0772990 0.0770000 0.0772990 18778.86
20121104 0.0720100 0.0772990 0.0772990 0.0720100 22829.49
20121105 0.0700020 0.0760000 0.0710000 0.0726200 20163.77
20121106 0.0727000 0.0749900 0.0739950 0.0740000 23609.13
20121107 0.0722460 0.0743900 0.0730010 0.0733000 19074.17
20121108 0.0702900 0.0736980 0.0722460 0.0732000 15753.57
20121109 0.0706930 0.0731000 0.0718000 0.0724000 8289.779
20121110 0.0681000 0.0727000 0.0725990 0.0705000 14349.59
20121111 0.0685000 0.0712470 0.0704060 0.0695700 10182.58
20121112 0.0508870 0.0699990 0.0699990 0.0651000 41159.50
20121113 0.0601010 0.0689970 0.0655570 0.0683840 24374.46
20121114 0.0668690 0.0689000 0.0687940 0.0678990 8026.221
20121115 0.0596100 0.0682040 0.0682040 0.0640990 23418.57
20121116 0.0550000 0.0656950 0.0637590 0.0609000 113817.4
20121117 0.0551000 0.0629000 0.0596990 0.0594810 62010.66
20121118 0.0561100 0.0624250 0.0583490 0.0620000 30534.60
20121119 0.0580100 0.0630000 0.0621990 0.0585000 25542.50
20121120 0.0567490 0.0595310 0.0585000 0.0567820 11192.37
20121121 0.0567820 0.0630000 0.0579000 0.0614150 39355.07
20121122 0.0585610 0.0623810 0.0614160 0.0609390 20816.38
20121123 0.0585900 0.0619970 0.0601850 0.0609000 24690.97
20121124 0.0600010 0.0650000 0.0611000 0.0625000 45430.81
20121125 0.0611110 0.0639000 0.0623000 0.0612600 34398.37
20121126 0.0610000 0.0623090 0.0612700 0.0610420 16936.00
20121127 0.0600000 0.0637000 0.0610420 0.0625000 48025.05
20121128 0.0618890 0.0726000 0.0625000 0.0685300 82337.54
20121129 0.0676610 0.0837000 0.0685250 0.0783590 115190.2
20121130 0.0780000 0.0840000 0.0780000 0.0824000 46185.60
20121201 0.0803010 0.0839990 0.0833990 0.0815010 38606.06
20121202 0.0767200 0.0821960 0.0820000 0.0792000 42531.48
20121203 0.0720000 0.0792990 0.0784000 0.0747000 25218.50
20121204 0.0746890 0.0779800 0.0747000 0.0779200 29417.05
20121205 0.0722010 0.0793250 0.0761040 0.0743130 65432.92
20121206 0.0740000 0.0801010 0.0746040 0.0801010 57961.81
20121207 0.0771390 0.0798990 0.0790010 0.0786950 30490.67
20121208 0.0771020 0.0786890 0.0774000 0.0771020 10611.14
20121209 0.0770160 0.0798860 0.0771020 0.0783500 24730.35
20121210 0.0770020 0.0791990 0.0783500 0.0780000 9029.066
20121211 0.0778000 0.0798760 0.0789000 0.0786210 14031.26
20121212 0.0781400 0.0798750 0.0795990 0.0798280 49888.36
20121213 0.0769800 0.0798310 0.0790600 0.0784590 73697.83
20121214 0.0770000 0.0789930 0.0778500 0.0780500 25573.75
20121215 0.0772010 0.0783000 0.0772010 0.0777000 4231.746
20121216 0.0768000 0.0789990 0.0782450 0.0777870 60682.45
20121217 0.0750000 0.0778900 0.0768510 0.0766060 39743.30
20121218 0.0763200 0.0774000 0.0766630 0.0764820 5638.408
20121219 0.0750000 0.0769000 0.0766050 0.0750100 10244.39
20121220 0.0750000 0.0768980 0.0750000 0.0768500 5120.656
20121221 0.0765010 0.0779000 0.0765020 0.0772050 18292.45
20121222 0.0770000 0.0780000 0.0777000 0.0770000 24976.55
20121223 0.0763000 0.0778900 0.0766000 0.0763000 4697.827
20121224 0.0756010 0.0770000 0.0761000 0.0769080 6437.556
20121225 0.0762720 0.0770000 0.0762730 0.0769970 3824.370
20121226 0.0740010 0.0765190 0.0763010 0.0753020 21467.75
20121227 0.0740020 0.0761970 0.0761780 0.0748390 11386.38
20121228 0.0740100 0.0758980 0.0749000 0.0740200 10000.46
20121229 0.0740100 0.0747500 0.0740220 0.0747000 4203.021
20121230 0.0714500 0.0747000 0.0740500 0.0714500 21077.31
20121231 0.0700020 0.0718000 0.0714600 0.0713820 32616.93
20130101 0.0694690 0.0717650 0.0703010 0.0704990 10473.34
20130102 0.0650000 0.0720000 0.0705000 0.0701000 20831.46
20130103 0.0600000 0.0708960 0.0703000 0.0702000 32233.83
20130104 0.0660000 0.0708000 0.0707990 0.0699080 9839.301
20130105 0.0680000 0.0750000 0.0688260 0.0743080 22095.51
20130106 0.0709250 0.0750000 0.0732300 0.0729340 18182.82
20130107 0.0712500 0.0780000 0.0729300 0.0728980 47716.49
20130108 0.0716020 0.0728940 0.0727530 0.0716020 20621.29
20130109 0.0708000 0.0716100 0.0716020 0.0715920 40102.35
20130110 0.0700000 0.0715780 0.0715780 0.0700000 33251.98
20130111 0.0672010 0.0700000 0.0700000 0.0687600 48953.37
20130112 0.0633230 0.0705420 0.0678000 0.0686410 27850.24
20130113 0.0632980 0.0679960 0.0679930 0.0633010 43935.43
20130114 0.0511100 0.0665000 0.0633000 0.0616790 55885.61
20130115 0.0575000 0.0649000 0.0616790 0.0630000 38187.66
20130116 0.0601660 0.0640000 0.0620020 0.0618180 30526.88
20130117 0.0605010 0.0640000 0.0628500 0.0625000 36978.89
20130118 0.0594000 0.0633940 0.0631440 0.0616130 63268.31
20130119 0.0571320 0.0609000 0.0602900 0.0589970 31026.49
20130120 0.0552370 0.0590000 0.0580010 0.0561100 24285.38
20130121 0.0530000 0.0580000 0.0572150 0.0555900 84351.94
20130122 0.0540010 0.0570000 0.0550750 0.0545000 29397.01
20130123 0.0530050 0.0700000 0.0545000 0.0605000 135251.0
20130124 0.0592490 0.0650000 0.0607000 0.0622600 58206.87
20130125 0.0601000 0.0649900 0.0610000 0.0640000 27447.15
20130126 0.0610100 0.0650000 0.0640000 0.0640000 14230.42
20130127 0.0636640 0.0660000 0.0640000 0.0650310 10709.43
20130128 0.0620100 0.0649890 0.0638040 0.0627600 23682.45
20130129 0.0627600 0.0655000 0.0627600 0.0645000 48850.74
20130130 0.0645000 0.0657490 0.0645500 0.0648000 23537.33
20130131 0.0646100 0.0752260 0.0646500 0.0707000 175836.0
20130201 0.0687700 0.0733880 0.0691300 0.0700510 10652.74
20130202 0.0650000 0.0711060 0.0700500 0.0671930 83714.89
20130203 0.0672610 0.0700000 0.0684400 0.0689430 48142.82
20130204 0.0690060 0.0709570 0.0696010 0.0702000 43430.95
20130205 0.0696030 0.0719980 0.0703000 0.0708360 17934.69
20130206 0.0703000 0.0724000 0.0706900 0.0710000 17858.29
20130207 0.0707010 0.0749500 0.0707010 0.0734900 56130.98
20130208 0.0736010 0.0777690 0.0749500 0.0770000 61929.98
